344886;Glenn Davis;0,9915;0,9844
344888;Harry Davis;0,9777;0,981
344904;Jody Davis;0,9871;1,0
344930;Piper Davis;0,9482;0,9667
344935;Ron Davis;0,9672;1,0
344938;Roosevelt Davis;0,9498;0,9375
344939;Russ Davis;0,9305;1,0
344945;Spencer Davis;0,8732;1,0
344947;Storm Davis;0,9606;1,0
344949;Steel Arm Davis;0,9725;0,9524
344953;Tommy Davis;0,9643;1,0
344956;Wade Davis;0,9588;1,0
344977;Leon Day;0,9584;1,0
344978;Ken Dayley;0,9773;1,0
344985;Charlie Deal;0,9573;0,9706
344996;Dizzy Dean;0,9599;1,0
345002;Nelson Dean;0,9611;1,0
345003;Paul Dean;0,9074;0,0
345022;Doug DeCinces;0,9591;0,914
345053;Jacob deGrom;0,9833;1,0
345069;Ivan de Jesus;0,9627;0,9189
345075;Paul DeJong;0,9778;0,9592
345079;Elly De La Cruz;0,956;1,0
345085;Jim Delahanty;0,9391;0,931
345092;Bill DeLancey;0,9719;0,9825
345099;Jorge De La Rosa;0,9356;1,0
345106;Manny Delcarmen;0,9787;1,0
345113;Carlos Delgado;0,992;0,968
345147;Joe DeMaestri;0,9667;1,0
345148;Al Demaree;0,9801;1,0
345156;Larry Demery;0,9341;1,0
345169;Rick Dempsey;0,9879;1,0
345170;Ryan Dempster;0,9547;1,0
345183;John Denny;0,9517;1,0
345186;Bucky Dent;0,9764;0,9505
345188;Sam Dente;0,9602;1,0
345201;Mark DeRosa;0,9757;0,975
345205;Paul Derringer;0,9689;1,0
345210;Daniel Descalso;0,9703;1,0
345214;Delino DeShields;0,9762;1,0
345219;Ian Desmond;0,9708;0,9875
345231;Ross Detwiler;0,9783;1,0
345236;Chris Devenski;0,974;1,0
345239;Rafael Devers;0,9484;0,96
345247;Art Devlin;0,9459;0,9583
345252;Al DeVormer;0,9706;1,0
345261;Blake DeWitt;0,9717;1,0
345267;Kermit Dial;0,9019;1,0
345268;Lou Dials;0,9192;0,9655
345272;Aledmys Diaz;0,9787;1,0
345275;Bo Diaz;0,9861;0,9865
345276;Carlos Diaz;0,9804;1,0
345282;Edwin Diaz;0,9231;1,0
345283;Einar Diaz;0,99;0,9868
345284;Elias Diaz;0,9884;1,0
345286;Fernando Díaz;0,9482;1,0
345287;Heliodoro Díaz;0,9461;1,0
345306;Yandy Diaz;0,9906;0,9796
345307;Yainer Diaz;0,9946;1,0
345314;Bill Dickey;0,988;0,9918
345330;Murry Dickson;0,9679;1,0
345334;Bob Didier;0,9936;1,0
345338;Jake Diekman;0,871;1,0
345343;Dick Dietz;0,9812;1,0
345353;Martín Dihigo;0,9469;0,8261
345382;Dillon Dingler;0,9936;1,0
345386;Bill Dinneen;0,9412;1,0
345401;Art Ditmar;0,9549;0,5
345426;Greg Dobbs;0,9721;0,8
345432;Joe Dobson;0,977;1,0
345433;Pat Dobson;0,9578;1,0
345434;Larry Doby;0,9753;0,9474
345444;Bobby Doerr;0,9803;1,0
345457;Rafael Dolis;0,7692;1,0
345469;Seranthony Dominguez;0,9091;0,75
345472;Jiggs Donahue;0,9862;0,9889
345478;Atley Donald;0,9364;1,0
345483;Josh Donaldson;0,9588;0,9851
345488;Blix Donnelly;0,9344;1,0
345502;Lino Donoso;0,9565;1,0
345503;Bill Donovan;0,9427;0,8667
345505;Brendan Donovan;0,9895;1,0
345506;Dick Donovan;0,96;1,0
345515;Sean Doolittle;0,9487;1,0
345519;Bill Doran;0,9829;1,0
345541;Octavio Dotel;0,9231;0,8
345543;Richard Dotson;0,9722;1,0
345560;Phil Douglas;0,9479;0,9167
345581;Al Downing;0,9607;0,8333
345582;Brian Downing;0,9904;1,0
345587;Kelly Downs;0,95;1,0
345589;Red Downs;0,9242;0,9091
345592;Brian Doyle;0,9762;1,0
345597;Denny Doyle;0,9769;0,9246
345604;Larry Doyle;0,9493;0,9174
345609;Brian Dozier;0,9851;1,0
345614;Doug Drabek;0,9545;0,9091
345616;Moe Drabowsky;0,9612;1,0
345617;Dick Drago;0,9643;1,0
345620;Bill Drake;0,9295;1,0
345633;Dave Dravecky;0,959;1,0
345636;Darren Dreifort;0,9509;1,0
345650;Karl Drews;0,972;1,0
345651;Stephen Drew;0,979;0,9768
345656;Dan Driessen;0,9922;0,9794
345674;Brandon Drury;0,9842;1,0
345675;Don Drysdale;0,9368;1,0
345692;Lucas Duda;0,9941;0,9912
345697;Brian Duensing;0,9724;0,6667
345710;Danny Duffy;0,921;1,0
345714;Matt Duffy;0,9668;1,0
345719;Joe Dugan;0,9468;0,9853
345731;Tommie Dukes;0,9695;0,9286
345749;Dave Duncan;0,9841;1,0
345751;Frank Duncan;0,9793;0,9881
345755;Mariano Duncan;0,9627;0,9593
345757;Shelley Duncan;0,985;1,0
345781;Dane Dunning;0,9375;1,0
345785;Jake Dunn;0,9235;0,9318
345797;Shawon Dunston;0,9681;0,96
345807;Jhoan Duran;0,9608;1,0
345812;Erubiel Durazo;0,9881;1,0
345813;Caleb Durbin;0,9776;0,9444
345814;Chad Durbin;0,9623;1,0
345817;Ryne Duren;0,9341;1,0
345823;Leon Durham;0,9905;0,9804
345824;Ray Durham;0,979;1,0
345829;Leo Durocher;0,9607;1,0
345848;Jerry Dybzinski;0,9637;1,0
345857;Jimmy Dykes;0,959;0,925
345864;Sam Dyson;0,9405;1,0
345880;George Earnshaw;0,9364;1,0
345889;Howard Easterling;0,9363;0,9836
345899;Rawly Eastwick;0,9737;1,0
345921;Dennis Eckersley;0,9487;1,0
345923;David Eckstein;0,9818;0,9742
345942;Tommy Edman;0,9852;0,973
345951;Bruce Edwards;0,9775;0,9796
345952;Carl Edwards;0,9643;1,0
345961;Johnny Edwards;0,9916;1,0
345976;Zach Eflin;0,9583;1,0
345990;Howard Ehmke;0,9577;1,0
346005;Jim Eisenreich;0,988;1,0
346011;Scott Elarton;0,9699;1,0
346019;Cal Eldred;0,976;1,0
346029;Hod Eller;0,9768;1,0
346034;Bob Elliott;0,9531;0,8889
346047;A. J. Ellis;0,9968;0,994
346051;Dock Ellis;0,9524;1,0
346059;Mark Ellis;0,9906;0,9832
346063;Rocky Ellis;0,9493;0,5
346072;Harry Else;0,987;0,9
346074;Kevin Elster;0,9734;0,907
346082;Alan Embree;0,9675;1,0
346097;Edwin Encarnacion;0,9756;1,0
346119;Woody English;0,9585;0,8437
346129;Morgan Ensberg;0,9564;0,9583
346137;Nathan Eovaldi;0,9814;1,0
346140;Cody Eppley;1,0;1,0
346143;Mike Epstein;0,9907;0,9798
346155;Paul Erickson;0,9784;1,0
346158;Scott Erickson;0,9555;1,0
346163;Carl Erskine;0,9483;0,9
346164;Darin Erstad;0,9955;1,0
346178;Alcides Escobar;0,9754;0,9912
346180;Eduardo Escobar;0,9742;1,0
346183;Kelvim Escobar;0,9641;0,75
346185;Yunel Escobar;0,972;1,0
346192;Alvaro Espinoza;0,9679;0,8333
346194;Danny Espinosa;0,9831;0,9815
346200;Santiago Espinal;0,9789;0,75
346203;Sammy Esposito;0,9587;1,0
346210;Bobby Estalella;0,9921;1,0
346214;Shawn Estes;0,9557;1,0
346215;Carlos Estevez;0,9355;0,0
346220;Jeremiah Estrada;0,8;1,0
346221;Johnny Estrada;0,9931;1,0
346223;Marco Estrada;0,9816;0,75
346227;Andy Etchebarren;0,9872;0,9932
346234;Nick Etten;0,9877;0,9796
346241;Tony Eusebio;0,9919;0,9822
346254;Bob Evans;0,9512;0,6667
346258;Darrell Evans;0,9731;0,9694
346278;Adam Everett;0,9754;0,9583
346289;Johnny Evers;0,9528;0,9454
346302;Scott Eyre;0,9445;1,0
346308;Red Faber;0,9458;1,0
346313;Roy Face;0,9576;1,0
346330;Pete Fairbanks;0,9574;1,0
346335;Ron Fairly;0,9895;1,0
346350;Bailey Falter;1,0;1,0
346353;Jeurys Familia;0,9394;1,0
346376;Kyle Farmer;0,9843;1,0
346379;Kyle Farnsworth;0,9162;1,0
346393;Luther Farrell;0,9252;0,75
346399;Steve Farr;0,9458;1,0
346400;Sal Fasano;0,9871;1,0
346401;Jeff Fassero;0,9705;1,0
346429;Benny Felder;0,883;1,0
346434;Scott Feldman;0,9554;1,0
346437;Pedro Feliciano;0,9391;1,0
346443;Neftali Feliz;0,9492;1,0
346444;Pedro Feliz;0,9695;0,9831
346445;Bob Feller;0,9633;1,0
346455;Alex Ferguson;0,9589;1,0
346458;Caleb Ferguson;0,9318;1,0
346462;Joe Ferguson;0,9855;0,8571
346464;Felix Fermin;0,9713;1,0
346465;Freddy Fermin;0,9908;1,0
346469;Alex Fernandez;0,9657;1,0
346489;Tony Fernandez;0,9781;0,9714
346507;Dave Ferriss;0,9791;1,0
346508;Hobe Ferris;0,9529;0,9535
346521;J. P. Feyereisen;1,0;1,0
346527;Robert Fick;0,9847;1,0
346532;Cecil Fielder;0,9914;1,0
346540;Josh Fields;1,0;1,0
346543;Prince Fielder;0,9918;0,9934
346546;Wilmer Fields;0,96;1,0
346558;Chone Figgins;0,9688;0,9296
346561;Ed Figueroa;0,9442;1,0
346579;Jack Fimple;0,9856;1,0
346585;Rollie Fingers;0,9627;1,0
346591;Chuck Finley;0,9067;1,0
346595;Brandon Finnegan;0,9697;1,0
346596;Ed Finney;0,8965;0,8333
346600;Kyle Finnegan;0,9844;1,0
346645;Ray Fisher;0,9461;0,8571
346652;Carlton Fisk;0,9872;0,977
346655;Doug Fister;0,9509;1,0
346681;Freddie Fitzsimmons;0,9768;1,0
346687;Jack Flaherty;0,9709;1,0
346688;John Flaherty;0,9894;1,0
346692;Ryan Flaherty;0,9844;0,9474
346696;Mike Flanagan;0,9792;1,0
346702;Tim Flannery;0,9772;1,0
346712;Josh Fleming;0,9848;1,0
346717;Art Fletcher;0,9383;0,904
346726;Scott Fletcher;0,9796;1,0
346748;Randy Flores;0,9362;1,0
346752;Wilmer Flores;0,982;0,9877
346761;Jake Flowers;0,9631;0,875
346762;Tyler Flowers;0,9945;1,0
346785;Josh Fogg;0,9502;1,0
346796;Tim Foli;0,9723;0,9559
346798;Mike Foltynewicz;0,955;1,0
346803;Mike Fontenot;0,9737;0,8462
346806;Chad Fonville;0,9616;0,8889
346829;Jimmy Ford;0,915;0,6
346832;Mike Ford;0,9925;1,0
346837;Whitey Ford;0,9605;0,9688
346842;Sylvester Foreman;0,9528;1,0
346850;Bob Forsch;0,9726;0,875
346851;Ken Forsch;0,9441;1,0
346853;Terry Forster;0,951;1,0
346856;Logan Forsythe;0,9797;0,9792
346857;Nick Fortes;0,99;1,0
346865;Ray Fosse;0,9856;1,0
346870;Willie Foster;0,9496;1,0
346887;Rube Foster;0,9692;1,0
346892;Keith Foulke;0,9549;1,0
346909;Andy Fox;0,9645;0,8
346912;Chad Fox;0,9394;1,0
346922;Nellie Fox;0,9835;1,0
346926;Jimmie Foxx;0,9902;0,994
346927;Joe Foy;0,9446;0,9444
346939;John Franco;0,9643;1,0
346941;Julio Franco;0,978;1,0
346943;Matt Franco;0,9798;1,0
346950;Ty France;0,996;1,0
346951;Wander Franco;0,975;0,9643
346957;Herman Franks;0,9852;1,0
346972;Jason Frasor;0,958;1,0
346975;Adam Frazier;0,9842;1,0
346979;George Frazier;0,9;1,0
346984;Todd Frazier;0,9709;0,9189
346990;Bill Freehan;0,9933;0,975
346992;Kyle Freeland;0,9408;1,0
347001;Freddie Freeman;0,9958;0,9969
347011;Marvin Freeman;0,9339;1,0
347015;David Freese;0,9674;0,9689
347017;Gene Freese;0,94;1,0
347022;Nate Freiman;0,9925;1,0
347031;Larry French;0,9507;1,0
347039;Lonny Frey;0,9598;1,0
347042;Hanley Frias;0,9654;1,0
347043;Luis Frias;0,8;1,0
347053;Max Fried;0,95;0,8824
347057;Bob Friend;0,9695;1,0
347067;Frankie Frisch;0,9702;0,9683
347089;Travis Fryman;0,9653;0,9762
347090;Woodie Fryman;0,9878;1,0
347094;Brian Fuentes;0,9318;1,0
347100;Tito Fuentes;0,971;0,9375
347141;Rafael Furcal;0,9665;0,9787
347151;Frank Gabler;0,9663;1,0
347157;Hunter Gaddis;0,9063;1,0
347161;Gary Gaetti;0,9683;0,9848
347168;Eric Gagne;0,9903;1,0
347169;Greg Gagne;0,9722;0,9504
347175;Del Gainer;0,9848;1,0
347178;Jonas Gaines;0,903;1,0
347186;Andres Galarraga;0,9911;0,9782
347191;Denny Galehouse;0,9593;1,0
347192;Rich Gale;0,9319;1,0
347194;Al Gallagher;0,9616;1,0
347209;Yovani Gallardo;0,9803;1,0
347210;Giovanny Gallegos;0,9575;1,0
347211;Mike Gallego;0,9775;0,9773
347213;Zac Gallen;0,9781;1,0
347222;Mike Gallo;0,9667;1,0
347242;Chick Gandil;0,9917;0,987
347252;Jim Gantner;0,982;0,9205
347259;Joe Garagiola;0,9859;1,0
347266;Gene Garber;0,967;0,75
347269;Rich Garces;0,9855;1,0
347282;Christian Garcia;1,0;1,0
347283;Chano García;0,917;0,96
347285;Damaso Garcia;0,9788;1,0
347289;Deivi Garcia;0,7778;1,0
347293;Freddy Garcia;0,9663;0,8667
347297;Santiago Casilla;0,9369;1,0
347298;Jaime Garcia;0,9422;0,8
347300;Jarlin Garcia;0,9575;0,0
347301;Jesse Garcia;0,978;1,0
347306;Kiko Garcia;0,9605;0,9483
347308;Leury Garcia;0,9725;1,0
347311;Luis Garcia;0,9407;1,0
347314;Maikel Garcia;0,9721;1,0
347315;Mike Garcia;0,9724;0,6667
347318;Nomar Garciaparra;0,9749;0,9512
347331;Silvio García;0,9614;0,9697
347333;Yimi Garcia;0,9245;1,0
347356;Larry Gardner;0,9481;0,9278
347358;Mark Gardner;0,9776;1,0
347368;Ryan Garko;0,9933;0,9762
347369;Jon Garland;0,9699;1,0
347376;Dustin Garneau;0,9894;1,0
347378;Phil Garner;0,9648;0,9588
347386;Scott Garrelts;0,9476;1,0
347390;Wayne Garrett;0,9634;0,8889
347395;Gil Garrido;0,977;1,0
347404;Mitch Garver;0,9934;0,9677
347406;Steve Garvey;0,9937;0,9962
347412;Matt Garza;0,8929;1,0
347426;Robert Gaston;0,9721;0,9231
347429;Brent Gates;0,9774;1,0
347437;Evan Gattis;0,989;1,0
347440;Chad Gaudin;0,9277;1,0
347442;Kevin Gausman;0,9596;1,0
347451;Mike Gazella;0,9302;1,0
347464;Rich Gedman;0,9841;0,9856
347473;Charlie Gehringer;0,9759;0,9754
347475;Lou Gehrig;0,9906;0,9969
347483;Charlie Gelbert;0,952;1,0
347553;Jason Giambi;0,9911;0,9885
347563;Joe Gibbon;0,9359;1,0
347570;Bob Gibson;0,9486;1,0
347577;George Gibson;0,9773;1,0
347579;Josh Gibson;0,9772;0,9556
347581;Kyle Gibson;0,9847;1,0
347586;Russ Gibson;0,9827;1,0
347599;Benji Gil;0,966;0,8823
347602;Billy Gilbert;0,936;1,0
347611;Logan Gilbert;0,9609;1,0
347626;George Giles;0,9874;0,9756
347627;Ken Giles;0,9333;1,0
347628;Marcus Giles;0,9813;0,9754
347640;Conor Gillaspie;0,9507;0,9167
347650;Paul Gillespie;0,9783;1,0
347663;Jim Gilliam;0,9717;0,9597
347671;Luis Gil;0,8125;1,0
347685;Luther Gilyard;0,9767;1,0
347686;Andres Gimenez;0,9867;0,9922
347687;Chris Gimenez;0,9925;1,0
347692;Kevin Ginkel;0,9667;1,0
347702;Alvin Gipson;0,9836;1,0
347707;Joe Girardi;0,9907;0,992
347713;Dave Giusti;0,9637;1,0
347715;Mychal Givens;0,9444;1,0
347727;Tyler Glasnow;0,9739;0,8571
347734;Troy Glaus;0,9615;0,9474
347738;Tom Glavine;0,9773;1,0
347773;Tom Glover;0,9138;1,0
347785;Zack Godley;0,9083;0,5
347804;Ryan Goins;0,9856;1,0
347817;Paul Goldschmidt;0,9967;1,0
347823;Mike Goliat;0,972;0,9565
347831;Yan Gomes;0,9924;0,9859
347835;Chris Gomez;0,9756;0,9692
347838;Jeanmar Gomez;0,9678;1,0
347839;Lefty Gomez;0,9574;1,0
347848;Ruben Gomez;0,9571;1,0
347854;Adrian Gonzalez;0,9952;0,9928
347855;Alex Gonzalez;0,9733;0,9815
347856;Alex Gonzalez;0,9714;0,9474
347868;Erik Gonzalez;0,9674;0,8333
347875;Gio Gonzalez;0,9705;0,875
347876;Geremi Gonzalez;0,9256;1,0
347888;Marwin Gonzalez;0,9817;1,0
347889;Marco Gonzales;0,9449;1,0
347891;Mike Gonzalez;0,9812;1,0
347893;Miguel Gonzalez;0,9848;1,0
347899;Pedro Gonzalez;0,98;1,0
347902;Rene Gonzales;0,9752;1,0
347903;Romy Gonzalez;0,9825;1,0
347907;Victor Gonzalez;1,0;1,0
347911;Johnny Gooch;0,9728;1,0
347916;Dwight Gooden;0,9501;1,0
347923;Billy Goodman;0,978;1,0
347951;Dee Strange-Gordon;0,9755;1,0
347954;Joe Gordon;0,9701;0,9757
347961;Tom Gordon;0,9577;1,0
347976;Tom Gorman;0,915;1,0
347982;Johnny Gorsica;0,9664;1,0
347991;Rich Gossage;0,9247;1,0
348006;Yuli Gurriel;0,9946;0,993
348009;Hank Gowdy;0,9752;0,9882
348016;Johnny Grabowski;0,9793;1,0
348023;Mark Grace;0,9946;0,9955
348035;Tony Graffanino;0,9769;0,9756
348062;Yasmani Grandal;0,993;0,9832
348065;Wayne Granger;0,9183;1,0
348071;George Grantham;0,9683;0,9836
348077;Mudcat Grant;0,9659;1,0
348081;Mickey Grasso;0,9643;1,0
348083;Brusdar Graterol;0,9726;1,0
348109;Jeff Gray;0,9655;0,0
348113;Jon Gray;0,9633;1,0
348118;Sonny Gray;0,968;1,0
348124;Bill Greason;0,9167;1,0
348134;Chad Green;1,0;1,0
348140;Dick Green;0,9818;0,96
348146;Hank Greenberg;0,9897;0,954
348149;Hunter Greene;0,9815;1,0
348156;Joe Greene;0,9768;0,9743
348160;Khalil Greene;0,9748;0,92
348174;Shawn Green;0,9882;1,0
348175;Shane Greene;0,8281;1,0
348178;Tommy Greene;0,9388;1,0
348179;Todd Greene;0,9906;1,0
348191;Luke Gregerson;0,9722;1,0
348193;Hal Gregg;0,933;1,0
348197;Didi Gregorius;0,9767;0,9813
348206;Zack Greinke;0,9892;1,0
348213;Bobby Grich;0,9828;0,9632
348215;Claude Grier;0,9271;1,0
348219;A. J. Griffin;1,0;1,0
348220;Alfredo Griffin;0,9612;0,9643
348255;Wiley Griggs;0,9583;0,75
348258;Jason Grilli;0,931;0,6667
348260;Bob Grim;0,9533;1,0
348262;Burleigh Grimes;0,9541;0,9333
348270;Charlie Grimm;0,9926;1,0
348271;Justin Grimm;0,9412;1,0
348275;Ross Grimsley;0,9698;1,0
348281;Vaughn Grissom;0,9624;1,0
348282;Dick Groat;0,9615;0,9273
348285;Heinie Groh;0,9626;0,9577
348287;Steve Gromek;0,9664;1,0
348304;Wayne Gross;0,955;1,0
348305;Jerry Grote;0,9907;1,0
348314;Lefty Grove;0,9539;1,0
348315;Michael Grove;0,9091;1,0
348324;Kelly Gruber;0,9558;0,9123
348325;Mark Grudzielanek;0,9772;0,9825
348329;Kevin Gryboski;0,9688;1,0
348338;Mark Gubicza;0,9688;1,0
348341;Sean Guenther;1,0;1,0
348354;Pedro Guerrero;0,9773;0,9643
348358;Vladimir Guerrero;0,988;0,9938
348364;Ron Guidry;0,981;1,0
348369;Carlos Guillen;0,9672;0,9895
348372;Ozzie Guillen;0,974;0,9756
348382;Don Gullett;0,9737;1,0
348385;Bill Gullickson;0,9665;1,0
348390;Harry Gumbert;0,9792;1,0
348401;Larry Gura;0,9855;1,0
348413;Jeremy Guthrie;0,9391;1,0
348414;Mark Guthrie;0,9538;1,0
348421;Ricky Gutierrez;0,9696;0,9804
348423;Don Gutteridge;0,9557;0,9033
348426;Cristian Guzman;0,9707;0,9647
348437;Juan Guzman;0,905;1,0
348445;Jedd Gyorko;0,9788;1,0
348453;Moose Haas;0,9625;1,0
348468;Stan Hack;0,9588;0,9412
348469;Harvey Haddix;0,9575;1,0
348471;Josh Hader;0,9818;1,0
348472;Bump Hadley;0,9622;0,8334
348505;Jesse Haines;0,9656;1,0
348509;Jerry Hairston;0,9774;0,8519
348517;John Halama;0,9483;1,0
348538;Bill Hallahan;0,9254;0,8571
348542;Roy Halladay;0,9763;1,0
348547;Bill Hall;0,9621;1,0
348552;Charley Hall;0,9386;0,8333
348557;Dick Hall;0,9687;1,0
348558;DL Hall;1,0;1,0
348562;Tom Haller;0,9915;1,0
348584;Tom Hall;0,9386;1,0
348600;Cole Hamels;0,9541;1,0
348610;Ian Hamilton;1,0;1,0
348613;Jeff Hamilton;0,949;0,9
348615;Jim Hamilton;0,9343;1,0
348617;Joey Hamilton;0,937;1,0
348626;Atlee Hammaker;0,9736;1,0
348627;Jason Hammel;0,9716;1,0
348629;Chris Hammond;0,9319;1,0
348637;Granny Hamner;0,9552;0,9286
348639;Garrett Hampson;0,9843;1,0
348646;Mike Hampton;0,9583;1,0
348655;Emerson Hancock;0,9063;1,0
348662;Brad Hand;0,9594;1,0
348677;Larry Haney;0,9845;1,0
348683;Ryan Hanigan;0,9958;1,0
348707;Dave Hansen;0,9682;1,0
348717;Erik Hanson;0,9553;1,0
348720;Tommy Hanson;0,8984;1,0
348723;Ian Happ;0,9904;1,0
348724;J. A. Happ;0,9683;0,6
348729;Rich Harden;0,9456;0,6667
348748;J. J. Hardy;0,9832;0,9678
348750;Paul Hardy;0,9695;1,0
348753;Dan Haren;0,9752;1,0
348775;George Harney;0,9688;0,9355
348779;Brian Harper;0,9852;0,9688
348781;Bryce Harper;0,9905;1,0
348798;Bud Harrelson;0,9694;0,9904
348821;Brendan Harris;0,9729;1,0
348823;Bucky Harris;0,9649;0,9796
348830;Curtis Harris;0,969;1,0
348852;Joe Harris;0,9867;1,0
348854;Josh Harrison;0,9767;1,0
348860;Matt Harrison;0,95;1,0
348861;Mickey Harris;0,9598;1,0
348883;Vic Harris;0,958;1,0
348884;Willie Harris;0,985;1,0
348885;Will Harris;0,989;1,0
348905;Jim Ray Hart;0,933;1,0
348922;Gabby Hartnett;0,9841;0,9894
348936;Bill Harvey;0,934;1,0
348945;Matt Harvey;0,96;1,0
348951;Bill Haselman;0,9912;1,0
348958;Buddy Hassett;0,9844;0,9412
348959;Ron Hassey;0,9924;0,9836
348961;Andy Hassler;0,9516;1,0
348970;Chris Hatcher;0,9836;1,0
348971;Mickey Hatcher;0,9789;0,9444
348984;Scott Hatteberg;0,9918;0,9905
349006;Andy Hawkins;0,97;1,0
349008;LaTroy Hawkins;0,9618;0,5714
349009;Lemuel Hawkins;0,9813;0,9883
349030;Charlie Hayes;0,9628;0,9032
349037;Johnny Hayes;0,9809;1,0
349038;Ke'Bryan Hayes;0,982;1,0
349059;Ray Hayworth;0,9865;1,0
349060;Red Hayworth;0,9763;0,9792
349068;Chase Headley;0,968;1,0
349078;Andrew Heaney;0,9786;1,0
349086;Jim Hearn;0,9545;1,0
349088;Jeff Hearron;0,9853;1,0
349098;Mike Heath;0,9807;1,0
349108;Richie Hebner;0,9708;0,9798
349110;Adeiny Hechavarria;0,979;1,0
349113;Austin Hedges;0,9913;0,9917
349124;Jim Hegan;0,9896;1,0
349125;Mike Hegan;0,9933;1,0
349133;Aaron Heilman;0,947;1,0
349136;Jonah Heim;0,9959;0,9914
349141;Tyler Heineman;0,9869;1,0
349144;Ken Heintzelman;0,9775;1,0
349165;Jeremy Hellickson;0,975;1,0
349166;Rick Helling;0,9405;1,0
349171;Tommy Helms;0,9805;1,0
349172;Wes Helms;0,9714;1,0
349173;Ryan Helsley;1,0;1,0
349174;Todd Helton;0,9962;1,0
349200;Gunnar Henderson;0,9725;1,0
349206;Leonard Henderson;0,9449;0,75
349209;Rats Henderson;0,9063;1,0
349220;Elrod Hendricks;0,9899;0,9844
349221;George Hendrick;0,9871;1,0
349224;Kyle Hendricks;0,977;1,0
349225;Liam Hendriks;0,9787;1,0
349226;Mark Hendrickson;0,9705;1,0
349234;Tom Henke;0,9821;1,0
349243;Mike Henneman;0,9388;1,0
349255;Tommy Henrich;0,9851;1,0
349256;Bill Henry;0,9702;1,0
349261;Doug Henry;0,9474;1,0
349275;Roy Henshaw;0,9091;1,0
349278;Clay Hensley;0,9573;1,0
349280;Eggie Hensley;0,9377;1,0
349283;Pat Hentgen;0,9633;1,0
349290;Felix Heredia;0,9344;1,0
349293;Ramón Heredía;0,9441;1,0
349298;Matt Herges;0,9524;1,0
349303;Billy Herman;0,9676;0,9565
349305;Dustin Hermanson;0,9504;1,0
349315;Carlos Hernandez;0,9855;0,9929
349320;Cesar Hernandez;0,9799;1,0
349323;David Hernandez;0,9605;1,0
349325;Daysbel Hernández;1,0;1,0
349331;Enrique Hernandez;0,977;0,9806
349338;Jackie Hernandez;0,944;0,9762
349341;Jose Hernandez;0,9717;0,88
349344;Keith Hernandez;0,9942;0,9867
349346;Livan Hernandez;0,9819;0,95
349352;Orlando Hernandez;0,9855;0,9286
349356;Ramon Hernandez;0,9479;1,0
349357;Ramon Hernandez;0,9898;0,9877
349366;Willie Hernandez;0,9827;1,0
349385;Jose Herrera;0,9916;1,0
349386;Kelvin Herrera;0,9875;0,6667
349410;Tom Herr;0,9887;0,9873
349414;Orel Hershiser;0,9464;0,973
349415;Willard Hershberger;0,9775;1,0
349419;Buck Herzog;0,9431;0,9432
349435;Codi Heuer;0,9333;1,0
349473;Jordan Hicks;0,9794;1,0
349479;Kyle Higashioka;0,9917;1,0
349480;Kirby Higbe;0,9716;1,0
349493;Pinky Higgins;0,9349;0,92
349496;Andy High;0,9565;1,0
349515;Aaron Hill;0,9857;1,0
349521;Cam Hill;1,0;1,0
349526;Chuck Hiller;0,9669;0,9744
349531;John Hiller;0,9577;1,0
349550;Ken Hill;0,9725;1,0
349561;Rich Hill;0,92;1,0
349566;Tim Hill;0,9328;0,75
349581;John Hines;0,975;0,9559
349607;Sterling Hitchcock;0,9451;1,0
349611;Keston Hiura;0,9688;1,0
349614;Don Hoak;0,9587;0,95
349621;Dick Hoblitzell;0,9866;0,9912
349624;Luke Hochevar;0,9645;1,0
349631;Denny Hocking;0,9827;1,0
349639;Gil Hodges;0,9916;0,9943
349652;Bryan Hoeing;0,9706;1,0
349655;Nico Hoerner;0,9852;0,9697
349675;Jeff Hoffman;0,908;1,0
349681;Trevor Hoffman;0,9739;1,0
349702;Elon Hogsett;0,9344;1,0
349703;Bobby Hogue;0,9625;1,0
349707;Chris Hoiles;0,9945;1,0
349708;Bryan Holaday;0,9928;1,0
349726;Walter Holke;0,9926;0,9853
349732;Derek Holland;0,8972;0,8333
349734;Greg Holland;0,9773;1,0
349742;Al Hollingsworth;0,9655;1,0
349747;Dave Hollins;0,9496;1,0
349758;Charlie Hollocher;0,9536;0,9333
349759;Crush Holloway;0,9562;1,0
349777;Clay Holmes;0,975;1,0
349793;Brock Holt;0,9804;1,0
349797;Jim Holt;0,993;1,0
349798;Brian Holton;0,9794;1,0
349799;Tyler Holton;0,9783;1,0
349804;Ken Holtzman;0,9577;0,9412
349808;Brent Honeywell;0,9048;1,0
349809;Rick Honeycutt;0,9428;1,0
349818;Leniel Hooker;0,9894;1,0
349826;Burt Hooton;0,9711;1,0
349831;Joe Hoover;0,9395;1,0
349850;Johnny Hopp;0,9859;0,9828
349855;Joe Horlen;0,9731;1,0
349859;Bob Horner;0,9775;1,0
349864;Rogers Hornsby;0,9578;0,9825
349873;Ricky Horton;0,9577;1,0
349882;Rhys Hoskins;0,9915;0,9874
349884;Eric Hosmer;0,9938;0,9936
349894;Charlie Hough;0,9736;0,8
349919;Tyler Houston;0,9694;1,0
349939;Del Howard;0,9651;1,0
349943;Elston Howard;0,9913;0,9904
349956;Ryan Howard;0,9911;0,9916
349963;Art Howe;0,9799;1,0
349972;J. P. Howell;0,9932;1,0
349980;Steve Howe;0,9415;0,6667
349983;Bob Howry;0,9732;1,0
