344817;Jim Davenport;22;3;0;1;4;0,451
344819;Lloyd Davenport;8;1;0;0;0;0,25
344835;Mark Davidson;0,5;0;0;0;0;0
344836;Matt Davidson;0;0;0;0;0;NULL
344839;Tucker Davidson;1;0;0;0;0;0
344844;Zach Davies;0;0;0;0;0;NULL
344851;Albert Davis;10;1;0;1;0;0,2
344853;Austin Davis;0;0;0;0;0;NULL
344855;Babe Davis;8;1;0;1;0,5;0,361
344869;Chili Davis;11,1111111111111;2,33333333333333;0,333333333333333;1,55555555555556;1,77777777777778;0,580111111111111
344870;Chris Davis;9;1,66666666666667;0;0,666666666666667;0,666666666666667;0,396
344872;Curt Davis;2;0;0;0;0;0
344875;Dick Davis;2;0;0;0;0;0
344877;Doug Davis;1;0,5;0;0,5;0;1,5
344879;Eric Davis;12,1666666666667;2,33333333333333;0,333333333333333;2;0,333333333333333;0,459166666666667
344883;George Davis;9,5;2,5;0;3;0;0,5895
344886;Glenn Davis;26;7;1;3;1;0,719
344888;Harry Davis;20,3333333333333;5;0;2,33333333333333;1;0,629
344901;Jim Davis;0;0;0;0;0;NULL
344904;Jody Davis;18;7;2;6;0;1,222
344909;Johnny Davis;24;7;0;5;3;0,787
344911;Jumbo Davis;4;0;0;0;0;0
344913;Khris Davis;8;1,75;1;1,5;0;0,75
344914;Kiddo Davis;10,5;4;0;0;0;0,8945
344923;Mike Davis;3,33333333333333;0,666666666666667;0,333333333333333;0,666666666666667;1,66666666666667;1,11966666666667
344930;Piper Davis;19;5,2;0,2;1,8;0,8;0,5674
344933;Rajai Davis;8;1,4;0,2;0,8;0,2;0,33425
344934;Ron Davis;7;0;0;0;0;0
344935;Ron Davis;0;0;0;0;0;NULL
344938;Roosevelt Davis;4,5;1,25;0;0,75;0,25;0,6485
344939;Russ Davis;3,5;0,5;0;0;0;0,2
344940;Satchel Davis;0;0;0;0;0;NULL
344944;Virgil Davis;2;2;0;1;0;2
344945;Spencer Davis;1;0;0;0;1;0,5
344947;Storm Davis;0,6;0;0;0;0;0
344949;Steel Arm Davis;24;9;1,5;6,75;1;1,2535
344953;Tommy Davis;13,4;4,2;0;1;0,4;0,742
344956;Wade Davis;0,153846153846154;0;0;0;0;0
344958;Willie Davis;14;2,5;0;0,75;0;0,64675
344965;Andre Dawson;19,6666666666667;3,66666666666667;0;1;1;0,460333333333333
344966;Joe Dawson;0;0;0;0;0;NULL
344977;Leon Day;3;0;0;0;0;0
344978;Ken Dayley;0,75;0,25;0;0;0;0,5
344980;Grant Dayton;0;0;0;0;0;NULL
344985;Charlie Deal;16,5;2,5;0;0;0;0,364
344991;Austin Dean;1;0;0;0;0;0
344996;Dizzy Dean;7,5;2,5;0;0,5;0;1
345001;Justin Dean;0;0;0;0;0;NULL
345002;Nelson Dean;3,5;0,25;0;0,5;0;0,25
345003;Paul Dean;6;1;0;2;0;0,333
345007;Wayland Dean;0;0;0;0;0;NULL
345013;Alejandro De Aza;10,5;3,5;0;1,5;0,5;0,871
345022;Doug DeCinces;22,25;6;0,5;2,25;1,75;0,729
345053;Jacob deGrom;1,75;0;0;0;0;0
345067;David DeJesus;6,5;1,5;0;0,5;0,5;0,422
345069;Ivan de Jesus;9,66666666666667;1,66666666666667;0;0,333333333333333;1,33333333333333;0,317
345075;Paul DeJong;8,4;1,8;0;0,6;1,2;0,3642
345078;Bryan De La Cruz;6;1;0;1;1;0,452
345079;Elly De La Cruz;6;0;0;2;2;0,25
345085;Jim Delahanty;26;9;0;4;2;0,931
345092;Bill DeLancey;29;5;1;4;2;0,605
345099;Jorge De La Rosa;0;0;0;0;0;NULL
345103;Chase DeLauter;6;1;0;0;1;0,452
345106;Manny Delcarmen;0;0;0;0;0;NULL
345107;Jose DeLeon;0;0;0;0;0;NULL
345113;Carlos Delgado;18,5;6,5;2;5,5;3;1,1725
345124;David Dellucci;2,28571428571429;0,714285714285714;0,142857142857143;0,285714285714286;0;0,7334
345125;Wheezer Dell;0;0;0;0;0;NULL
345131;Enyel De Los Santos;0;0;0;0;0;NULL
345143;Miguel Del Toro;0;0;0;0;0;NULL
345146;Ben DeLuzio;0;0;0;0;0;NULL
345147;Joe DeMaestri;2;1;0;0;0;1
345148;Al Demaree;1;0;0;0;0;0
345152;Frank Demaree;10,5;2,25;0,75;1,5;0,75;0,54825
345155;John DeMerit;0;0;0;0;0;NULL
345156;Larry Demery;0;0;0;0;0;NULL
345158;Don Demeter;12;3;0;0;1;0,558
345169;Rick Dempsey;11;3,33333333333333;0,166666666666667;1,16666666666667;1,16666666666667;0,929
345170;Ryan Dempster;0,4;0,2;0;0;0;1
345182;Jerry Denny;9;4;1;2;0;1,444
345183;John Denny;3;0,5;0;0,5;0;0,2
345184;Chris Denorfia;1,66666666666667;0;0;0;0,333333333333333;0
345186;Bucky Dent;16,6;4,6;0;3;0,8;0,562
345188;Sam Dente;3;0;0;0;1;0,25
345195;Sean DePaula;0;0;0;0;0;NULL
345200;Bob Dernier;5,66666666666667;1,33333333333333;0,333333333333333;0,333333333333333;1,66666666666667;0,939
345201;Mark DeRosa;7,57142857142857;2,71428571428571;0,142857142857143;1,42857142857143;0,571428571428571;1,04114285714286
345205;Paul Derringer;3,5;0,25;0;0;0;0,133333333333333
345210;Daniel Descalso;7,15384615384615;1,61538461538462;0,307692307692308;0,692307692307692;0,615384615384615;0,673416666666667
345211;Anthony DeSclafani;0;0;0;0;0;NULL
345214;Delino DeShields;8;1,5;0;0;0,5;0,279
345215;Delino DeShields;15,5;4,5;0;1;0,5;0,6845
345219;Ian Desmond;11,6666666666667;2,66666666666667;0;0,333333333333333;0,166666666666667;0,538833333333333
345223;Elmer Dessens;0;0;0;0;0;NULL
345231;Ross Detwiler;1;0;0;0;0;0
345236;Chris Devenski;0;0;0;0;0;NULL
345238;Mike Devereaux;5;1,2;0,2;1,2;0,6;0,4246
345239;Rafael Devers;12,7142857142857;3,85714285714286;1,14285714285714;3,71428571428571;1,71428571428571;0,872714285714286
345244;Joey Devine;0;0;0;0;0;NULL
345247;Art Devlin;16;4;0;1;1;0,607
345249;Jim Devlin;3;0;0;0;0;0
345252;Al DeVormer;1;0;0;0;0;0
345254;Josh Devore;16,3333333333333;3,33333333333333;0;1;2,66666666666667;0,359
345261;Blake DeWitt;12;2;0;3;0,5;0,5505
345266;Zach Dezenzo;0;0;0;0;0;NULL
345267;Kermit Dial;4;0;0;0;1;0,2
345268;Lou Dials;14;3;0;0;1;0,624
345271;Alex Diaz;5;2;0;0;1;0,952
345272;Aledmys Diaz;4,90909090909091;0,727272727272727;0,0909090909090909;0,181818181818182;0,272727272727273;0,303636363636364
345275;Bo Diaz;14;3,5;0;0;1,5;0,636
345276;Carlos Diaz;0;0;0;0;0;NULL
345282;Edwin Diaz;0;0;0;0;0;NULL
345283;Einar Diaz;7;1,66666666666667;0;0,666666666666667;0,666666666666667;0,233666666666667
345284;Elias Diaz;1;0;0;0;0;0
345286;Fernando Díaz;15;3;0;2;5;0,733
345287;Heliodoro Díaz;4;1;0;1;1;0,65
345299;Matt Diaz;10;1;0;0;0;0,2
345306;Yandy Diaz;8,5;1,5;0,2;0,5;1,2;0,7091
345307;Yainer Diaz;5;0,666666666666667;0;0,333333333333333;0,333333333333333;0,220333333333333
345311;Rob Dibble;1;0;0;0;0;0
345313;Alex Dickerson;4;0;0;0;0;0
345314;Bill Dickey;18,125;4,625;0,625;3;1,875;0,7345
345316;Chris Dickerson;1;0;0;0;0;0
345317;Corey Dickerson;8,33333333333333;2;0,333333333333333;1;0,666666666666667;0,690666666666667
345322;R. A. Dickey;0;0;0;0;0;NULL
345330;Murry Dickson;1,66666666666667;0,666666666666667;0;0,333333333333333;0;1,2
345334;Bob Didier;11;0;0;0;0;0
345338;Jake Diekman;0;0;0;0;0;NULL
345343;Dick Dietz;15;1;0;0;2;0,243
345348;Mike Difelice;1;0;0;0;0;0
345349;Wilmer Difo;1,5;0;0;0;0;0
345353;Martín Dihigo;26;5;0;2;2;0,442
345373;Dom DiMaggio;27;7;0;3;2;0,681
345374;Joe DiMaggio;19,9;5,4;0,8;3;1,9;0,7613
345382;Dillon Dingler;15;2,5;0,5;1;2,5;0,6405
345386;Bill Dinneen;11;2;0;0;2;0,49
345393;Andy Dirks;9;1,83333333333333;0;0,166666666666667;0,5;0,358166666666667
345401;Art Ditmar;0,666666666666667;0;0;0;0;0
345413;Rap Dixon;19;8;1;6;3;1,079
345426;Greg Dobbs;3,5;1,16666666666667;0;0;0,5;0,586833333333333
345430;Randy Dobnak;0;0;0;0;0;NULL
345432;Joe Dobson;3;0;0;0;0;0
345433;Pat Dobson;1;0;0;0;0;0
345434;Larry Doby;20;4,66666666666667;0,666666666666667;2,33333333333333;4,33333333333333;0,724666666666667
345444;Bobby Doerr;22;9;1;3;2;1,049
345457;Rafael Dolis;0;0;0;0;0;NULL
345458;Frank Doljack;2;0;0;0;0;0
345464;Jasson Domínguez;0,333333333333333;0,333333333333333;0;0;0;3
345469;Seranthony Dominguez;0;0;0;0;0;NULL
345472;Jiggs Donahue;18;5;0;4;3;0,881
345478;Atley Donald;2;0;0;0;0;0
345483;Josh Donaldson;14,3076923076923;3,53846153846154;0,384615384615385;1,23076923076923;1,69230769230769;0,734076923076923
345487;Mike Donlin;19;5;0;1;2;0,649
345488;Blix Donnelly;1;0;0;0;0;0
345489;Brendan Donnelly;0;0;0;0;0;NULL
345490;Chris Donnels;2;0;0;0;1;0,333
345502;Lino Donoso;5;2;0;1;1;1,1
345503;Bill Donovan;5,33333333333333;0;0;0;0,333333333333333;0,0666666666666667
345505;Brendan Donovan;7;0;0;0;0;0
345506;Dick Donovan;3;1;0;0;0;0,667
345510;Patsy Donovan;17;8;0;3;2;1,056
345515;Sean Doolittle;0;0;0;0;0;NULL
345519;Bill Doran;27;6;1;3;2;0,609
345541;Octavio Dotel;0;0;0;0;0;NULL
345543;Richard Dotson;0;0;0;0;0;NULL
345547;Felix Doubront;0,5;0;0;0;0;0
345551;Patsy Dougherty;27;5;1;3;2,5;0,562
345560;Phil Douglas;3,5;0;0;0;0;0
345565;Taylor Douthit;16,6666666666667;2,33333333333333;0,333333333333333;1,33333333333333;1,33333333333333;0,446333333333333
345566;Camilo Doval;0;0;0;0;0;NULL
345581;Al Downing;1,25;0;0;0;0;0
345582;Brian Downing;20,3333333333333;4;0,333333333333333;2,66666666666667;2,66666666666667;0,529666666666667
345587;Kelly Downs;0,75;0;0;0;0;0
345589;Red Downs;6;1;0;1;1;0,619
345592;Brian Doyle;11,5;4,5;0;1,5;0,5;0,7995
345597;Denny Doyle;20,5;5,5;0;1;1;0,612
345604;Larry Doyle;25,3333333333333;6;0,333333333333333;1,66666666666667;1,66666666666667;0,607
345605;Paul Doyle;0;0;0;0;0;NULL
345609;Brian Dozier;3,25;0,5;0,125;0,375;0,875;0,515571428571429
345614;Doug Drabek;5,66666666666667;0,666666666666667;0;0,333333333333333;0,333333333333333;0,358666666666667
345616;Moe Drabowsky;1,5;0;0;0;0,5;0,1665
345617;Dick Drago;0;0;0;0;0;NULL
345620;Bill Drake;3,66666666666667;1,66666666666667;0,333333333333333;1,33333333333333;0;1,361
345625;Oliver Drake;0;0;0;0;0;NULL
345633;Dave Dravecky;2;0,333333333333333;0;0;0;0,333
345636;Darren Dreifort;0;0;0;0;0;NULL
345637;Clem Dreisewerd;0;0;0;0;0;NULL
345648;J. D. Drew;14,1538461538462;3,69230769230769;0,538461538461538;1,92307692307692;1,38461538461538;0,717538461538461
345650;Karl Drews;2;0;0;0;0;0
345651;Stephen Drew;15,4285714285714;3,14285714285714;0,428571428571429;1,28571428571429;0,857142857142857;0,590428571428571
345653;Jack Dreyer;0;0;0;0;0;NULL
345656;Dan Driessen;9,42857142857143;2;0,142857142857143;0,571428571428571;0,714285714285714;0,457142857142857
345673;Keith Drumright;4;0,5;0;0;0,5;0,35
345674;Brandon Drury;7,2;1,6;0,4;1,6;0,2;0,4572
345675;Don Drysdale;2;0;0;0;0,4;0,16675
345676;Claro Duany;16;6;0;4;6;0,983
345682;Mauricio Dubon;1,83333333333333;0,5;0;0,166666666666667;0;0,5665
345684;Jean Dubuc;1;0;0;0;0;0
345685;Rob Ducey;2,5;1;0;0,5;0;0,5
345686;Justin Duchscherer;0;0;0;0;0;NULL
345692;Lucas Duda;12,5;2,75;0,25;2;1,25;0,5655
345697;Brian Duensing;0;0;0;0;0;NULL
345702;Tyler Duffey;0;0;0;0;0;NULL
345710;Danny Duffy;0;0;0;0;0;NULL
345712;Frank Duffy;1;0;0;0;0;0
345713;Hugh Duffy;26;12;1;9;1;1,328
345714;Matt Duffy;2,2;0,8;0;0;0;1
345719;Joe Dugan;18;4,8;0,2;1,6;0,8;0,587
345722;Oscar Dugey;0;0;0;0;0;NULL
345724;Steven Duggar;3;0;0;0;1;0,25
345730;Tom Dukes;0;0;0;0;0;NULL
345731;Tommie Dukes;6;1;0;2;2;0,708
345747;Chris Duncan;7,33333333333333;1;0,333333333333333;0,666666666666667;1,33333333333333;0,572333333333333
345749;Dave Duncan;4,33333333333333;1,33333333333333;0;0,666666666666667;0,666666666666667;0,677666666666667
345751;Frank Duncan;20,1666666666667;3,16666666666667;0,166666666666667;1,83333333333333;3,16666666666667;0,499333333333333
345755;Mariano Duncan;15,2;3,7;0,1;1,2;0,5;0,6277
345756;Pat Duncan;26;7;0;8;2;0,668
345757;Shelley Duncan;4;2;0;0;0;1
345771;Fred Dunlap;40;6;0;1;0;0,35
345773;Herman Dunlap;10;3;0;0;2;0,817
345777;Alphonse Dunn;1;0;0;0;1;0,5
345781;Dane Dunning;0;0;0;0;0;NULL
345785;Jake Dunn;16,3333333333333;3,66666666666667;0;1,66666666666667;1;0,448666666666667
345789;Mike Dunn;0;0;0;0;0;NULL
345797;Shawon Dunston;6,375;1,75;0,125;0,375;0,125;0,737
345806;Jarren Duran;11;1;0;0;0;0,182
345807;Jhoan Duran;0;0;0;0;0;NULL
345812;Erubiel Durazo;7,83333333333333;1,83333333333333;0,333333333333333;1,16666666666667;1,33333333333333;0,718333333333333
345813;Caleb Durbin;14,5;4;0;1;1,5;0,778
345814;Chad Durbin;0;0;0;0;0;NULL
345817;Ryne Duren;1,5;0;0;0;0;0
345823;Leon Durham;20;3;2;4;1;0,64
345824;Ray Durham;14;3,5;0,75;0,75;1,75;0,7495
345829;Leo Durocher;14,5;3,5;0;0;0;0,315
345833;Cedric Durst;4,5;1,5;0,5;1;0;0,5625
345835;Erv Dusak;4;1;0;0;2;1
345838;Adam Duvall;12,8571428571429;2,57142857142857;0,714285714285714;2,57142857142857;0,714285714285714;0,645333333333333
345842;Eddie Dwight;8;0;0;0;0;0
345846;Jim Dwyer;6;2;0,5;0,5;0,5;1,075
345848;Jerry Dybzinski;4;1;0;0;0;0,5
345850;Jermaine Dye;16,3;4,4;0,5;1,7;1,2;0,733
345852;Duffy Dyer;0,5;0;0;0,5;0,5;0
345857;Jimmy Dykes;19,6666666666667;5,66666666666667;0,333333333333333;3,66666666666667;3,66666666666667;0,823
345861;Lenny Dykstra;22,4;7,2;2;3,8;4;1,1148
345863;Jarrod Dyson;2,625;0,25;0;0;0,25;0,112166666666667
345864;Sam Dyson;0;0;0;0;0;NULL
345878;Connelly Early;0;0;0;0;0;NULL
345880;George Earnshaw;7,33333333333333;0;0;0;0;0
345884;Mike Easler;1;0;0;0;0,5;0,25
345889;Howard Easterling;17,3333333333333;6,33333333333333;0,333333333333333;3;2;1,21966666666667
345890;Jamie Easterly;0;0;0;0;0;NULL
345891;Luke Easter;10,5;5;0,5;2;2;1,477
345899;Rawly Eastwick;0,25;0;0;0;0;0
345902;Adam Eaton;15,25;3,75;0,5;2,5;2,5;0,5725
345904;Nate Eaton;5;2;0;0;1;1,1
345905;Zeb Eaton;1;0;0;0;0;0
345916;Joe Echols;12;3;0;2;0;0,583
345921;Dennis Eckersley;0,181818181818182;0;0;0;0;0
345923;David Eckstein;19,5555555555556;5,44444444444444;0,222222222222222;2;1,33333333333333;0,655888888888889
345942;Tommy Edman;15,1666666666667;3,91666666666667;0,333333333333333;2;0,833333333333333;0,758916666666667
345947;Jim Edmonds;16,4285714285714;4,5;0,928571428571429;3;2,14285714285714;0,8735
345951;Bruce Edwards;14,5;3,5;0;1;1;0,7675
345952;Carl Edwards;0;0;0;0;0;NULL
345961;Johnny Edwards;6;2;0;1;0;0,4545
345963;Marshall Edwards;0,666666666666667;0;0;0;0;0
345972;Xavier Edwards;1;1;0;0;0;2
345976;Zach Eflin;0;0;0;0;0;NULL
345990;Howard Ehmke;5;1;0;0;0;0,4
345991;Red Ehret;7;3;0;0;0;1,143
345996;Mark Eichhorn;0;0;0;0;0;NULL
346005;Jim Eisenreich;10,4;2,4;0,4;2,2;1,4;0,619
346011;Scott Elarton;0;0;0;0;0;NULL
346013;Scott Elbert;0;0;0;0;0;NULL
346014;Bryce Elder;0;0;0;0;0;NULL
346019;Cal Eldred;0;0;0;0;0;NULL
346029;Hod Eller;7;2;0;0;0;0,714
346034;Bob Elliott;21;7;2;5;2;1,01
346047;A. J. Ellis;13;4,75;0,5;1,25;1,75;0,989
346051;Dock Ellis;1;0;0;0;0;0
346053;Duke Ellis;0;0;0;0;0;NULL
346059;Mark Ellis;16,6;4,2;0,2;1;1,6;0,679
346063;Rocky Ellis;3;0;0;0;1;0,25
346067;Jacoby Ellsbury;11;3,07692307692308;0;1,30769230769231;1,15384615384615;0,488615384615385
346072;Harry Else;5;1;0;0;0;0,4
346074;Kevin Elster;6;1,5;0;0,25;1,5;0,44925
346082;Alan Embree;0;0;0;0;0;NULL
346097;Edwin Encarnacion;12,5;2,7;0,4;1,6;1,9;0,656
346099;Juan Encarnacion;13,6666666666667;2,5;0,333333333333333;1,16666666666667;1,16666666666667;0,538333333333333
346104;Adam Engel;9,5;1,5;0,5;0,5;0;0,4165
346109;Clyde Engle;3;1;0;2;0;1
346119;Woody English;19;3,5;0;0,5;1,5;0,4765
346120;Del Ennis;14;2;0;0;0;0,357
346129;Morgan Ensberg;19,6;4,4;0,4;3,6;1,8;0,628
346137;Nathan Eovaldi;0,2;0;0;0;0;0
346140;Cody Eppley;0;0;0;0;0;NULL
346143;Mike Epstein;12,3333333333333;1,33333333333333;0,333333333333333;0,333333333333333;3;0,454333333333333
346147;Lucas Erceg;0;0;0;0;0;NULL
346155;Paul Erickson;0;0;0;0;0;NULL
346158;Scott Erickson;0,166666666666667;0;0;0;0;0
346163;Carl Erskine;2,4;0,2;0;0;0;0,125
346164;Darin Erstad;19,6666666666667;6,66666666666667;0,5;2;0,833333333333333;0,9035
346178;Alcides Escobar;19,2857142857143;6;0,285714285714286;2;0,142857142857143;0,796571428571429
346180;Eduardo Escobar;7,66666666666667;2,66666666666667;0,333333333333333;0,666666666666667;0,666666666666667;0,977333333333333
346183;Kelvim Escobar;0;0;0;0;0;NULL
346185;Yunel Escobar;9,5;4;0;1;0;0,7835
346192;Alvaro Espinoza;3,66666666666667;0,666666666666667;0;0;0;0,416666666666667
346194;Danny Espinosa;11;1;0;0,333333333333333;1;0,195333333333333
346200;Santiago Espinal;3;2;0;0;0;1,625
346203;Sammy Esposito;2;0;0;0;0;0
346204;Cecil Espy;2,5;1;0;0;0;0,6665
346205;Chuck Essegian;3;2;2;2;1;3,417
346210;Bobby Estalella;12;1;0;1;0;0,167
346212;Dude Esterbrook;10;3;0;0;0;0,7
346214;Shawn Estes;0,5;0;0;0;0,5;0
346215;Carlos Estevez;0;0;0;0;0;NULL
346220;Jeremiah Estrada;0;0;0;0;0;NULL
346221;Johnny Estrada;10,5;3,5;1;2,5;1,5;0,828
346223;Marco Estrada;0;0;0;0;0;NULL
346227;Andy Etchebarren;7,22222222222222;1,11111111111111;0,111111111111111;0,444444444444444;0,444444444444444;0,295888888888889
346233;Andre Ethier;9;2,21428571428571;0,357142857142857;0,785714285714286;1,28571428571429;0,778307692307692
346234;Nick Etten;19;2;0;2;1;0,255
346241;Tony Eusebio;6;2,25;0,25;0,75;0,25;1,19475
346254;Bob Evans;2;0;0;0;0;0
346258;Darrell Evans;14;3;0;0,666666666666667;3;0,605666666666667
346260;Dwight Evans;18,8333333333333;4,5;0,666666666666667;3,16666666666667;2,5;0,688666666666667
346266;Joe Evans;13;4;0;0;1;0,665
346278;Adam Everett;10,6;2,2;0;0,6;0,4;0,353
346279;Carl Everett;13,6;3,2;0;0,8;0,6;0,5294
346289;Johnny Evers;19;6;0;1,5;1;0,72725
346294;Buck Ewing;31;9;0,5;6,5;1,5;0,8185
346302;Scott Eyre;0;0;0;0;0;NULL
346308;Red Faber;7;1;0;0;2;0,476
346311;Jorge Fabregas;1,5;0;0;0;0;0
346313;Roy Face;3;0;0;0;0;0
346330;Pete Fairbanks;0;0;0;0;0;NULL
346335;Ron Fairly;10;3;0,5;1,5;1,25;0,57375
346348;George Fallon;2;0;0;0;0;0
346350;Bailey Falter;0;0;0;0;0;NULL
346353;Jeurys Familia;0,2;0;0;0;0;0
346376;Kyle Farmer;2,6;0,2;0,2;0,6;0;0,3334
346379;Kyle Farnsworth;0;0;0;0;0;NULL
346384;Duke Farrell;2;0;0;1;0;0
346386;Jack Farrell;9;4;0;0;0;1,111
346393;Luther Farrell;28;5,5;0,5;4;4;0,5985
346399;Steve Farr;0;0;0;0;0;NULL
346400;Sal Fasano;0;0;0;0;0;NULL
346401;Jeff Fassero;0;0;0;0;0;NULL
346429;Benny Felder;2;0;0;0;0;0
346434;Scott Feldman;0;0;0;0;0;NULL
346437;Pedro Feliciano;0;0;0;0;0;NULL
346441;Junior Felix;11;3;0;3;0;0,636
346443;Neftali Feliz;0;0;0;0;0;NULL
346444;Pedro Feliz;10,8;2,2;0,2;0,9;0,4;0,526
346445;Bob Feller;4;0;0;0;0;0
346447;Happy Felsch;24;5,5;0,5;3;1;0,606
346455;Alex Ferguson;4;0;0;0;0;0
346458;Caleb Ferguson;0;0;0;0;0;NULL
346462;Joe Ferguson;8,75;1,75;0,25;1;2,25;0,697
346464;Felix Fermin;0,5;0;0;0;0;0
346465;Freddy Fermin;11;4;0;0;0;0,909
346469;Alex Fernandez;1;0;0;0;0,333333333333333;0,1665
346488;Sid Fernandez;0,666666666666667;0;0;0;0;0
346489;Tony Fernandez;18,75;6,125;0,125;2,875;1,25;0,785625
346491;Al Ferrara;1;1;0;0;0;2
346505;Willie Ferrell;1;0;0;0;0;0
346507;Dave Ferriss;6;0;0;0;0;0
346508;Hobe Ferris;31;9;0;5;0;0,645
346509;Tom Ferrick;0;0;0;0;0;NULL
346515;Matt Festa;0;0;0;0;0;NULL
346517;Mike Fetters;0;0;0;0;0;NULL
346520;Chick Fewster;10;2;1;2;3;0,885
346521;J. P. Feyereisen;0;0;0;0;0;NULL
346527;Robert Fick;8;0,5;0;0;1;0,308
346532;Cecil Fielder;12,6;3,6;0,6;3;1,4;0,8078
346540;Josh Fields;0;0;0;0;0;NULL
346543;Prince Fielder;18,2222222222222;3,44444444444444;0,555555555555556;1,33333333333333;1,66666666666667;0,553111111111111
346546;Wilmer Fields;8,5;1;0;1,5;1;0,2485
346549;Mike Fiers;0;0;0;0;0;NULL
346558;Chone Figgins;12,2;2,1;0;0,6;0,6;0,62
346561;Ed Figueroa;0;0;0;0;0;NULL
346579;Jack Fimple;7;1;0;1;0;0,286
346585;Rollie Fingers;0,777777777777778;0,111111111111111;0;0;0;0,16675
346591;Chuck Finley;1,25;0;0;0;0;0
346593;Steve Finley;13,75;3,41666666666667;0,0833333333333333;1,75;1,75;0,586166666666667
346595;Brandon Finnegan;0;0;0;0;0;NULL
346596;Ed Finney;12;2;0;0;1;0,397
346600;Kyle Finnegan;0;0;0;0;0;NULL
346606;Tony Fiore;0;0;0;0;0;NULL
346622;Braydon Fisher;0;0;0;0;0;NULL
346629;Derek Fisher;0;0;0;0;0,333333333333333;NULL
346645;Ray Fisher;2;1;0;0;0;1
346647;George Fisher;2;1;0;0;0;1,5
346652;Carlton Fisk;18;4,66666666666667;0,666666666666667;2;2,66666666666667;0,753666666666667
346655;Doug Fister;0,555555555555556;0;0;0;0;0
346681;Freddie Fitzsimmons;2,66666666666667;1;0;0;0;0,666666666666667
346684;Max Flack;19;5;0;0;4;0,654
346687;Jack Flaherty;0,666666666666667;0;0;0,111111111111111;0,111111111111111;0,0835
346688;John Flaherty;2;0;0;0;0,333333333333333;0
346692;Ryan Flaherty;6,8;1,8;0,4;1;0,8;0,6228
346696;Mike Flanagan;1,2;0;0;0;0,2;0,0835
346702;Tim Flannery;1,5;1;0;0;0;1,5
346712;Josh Fleming;0;0;0;0;0;NULL
346717;Art Fletcher;23,5;4,5;0;1,75;0,5;0,43975
346726;Scott Fletcher;7;0;0;0;1;0,125
346734;Silver Flint;8,5;1;0;0,5;0;0,143
346737;Curt Flood;28,6666666666667;6,33333333333333;0;2,66666666666667;2,66666666666667;0,555333333333333
346748;Randy Flores;0;0;0;0;0;NULL
346752;Wilmer Flores;13,25;2,25;0;0;1,5;0,526
346756;Dylan Floro;0;0;0;0;0;NULL
346761;Jake Flowers;7;0,5;0;0;0,5;0,174
346762;Tyler Flowers;2,75;0,75;0;0;0,25;1,02
346766;Cliff Floyd;5,28571428571429;1,14285714285714;0,285714285714286;0,571428571428571;0,571428571428571;0,552
346767;Gavin Floyd;0;0;0;0;0;NULL
346768;Mason Fluharty;0;0;0;0;0;NULL
346773;Doug Flynn;0;0;0;0;0;NULL
346785;Josh Fogg;0,666666666666667;0;0;0;0,333333333333333;0,25
346789;Jason Foley;0;0;0;0;0;NULL
346796;Tim Foli;19,3333333333333;5,33333333333333;0;2,33333333333333;0,666666666666667;0,602666666666667
346798;Mike Foltynewicz;2;0;0;0;0;0
346803;Mike Fontenot;4,4;1;0;0;0,2;0,47925
346806;Chad Fonville;12;6;0;0;0;1
346808;Barry Foote;0,75;0,25;0;0;0;0,666666666666667
346818;Curt Ford;11;3,5;0;1;1;0,699
346819;Dan Ford;11,3333333333333;2,66666666666667;1;1,66666666666667;0,333333333333333;0,749
346826;Harry Ford;1;1;0;0;0;2
346829;Jimmy Ford;11;2;0;1;1;0,432
346830;Lew Ford;4;1,2;0;0,6;0;0,503666666666667
346832;Mike Ford;1;0;0;0;0;0
346837;Whitey Ford;4,45454545454545;0,363636363636364;0;0,272727272727273;0,636363636363636;0,357727272727273
346842;Sylvester Foreman;4;0;0;0;0;0
346850;Bob Forsch;0,833333333333333;0,333333333333333;0;0,166666666666667;0;0,6665
346851;Ken Forsch;2;2;0;0;0;2
346853;Terry Forster;0;0;0;0;0;NULL
346854;Tom Forster;3;0;0;0;0;0
346856;Logan Forsythe;12,3333333333333;3,66666666666667;0;2;3;0,805
346857;Nick Fortes;2;0;0;0;0;0
346864;Tony Fossas;0;0;0;0;0;NULL
346865;Ray Fosse;11,6;2;0,4;1,4;1;0,4864
346870;Willie Foster;7,125;1,25;0;0,25;0,5;0,493
346874;George Foster;10,8571428571429;3,14285714285714;0,428571428571429;1,71428571428571;1,14285714285714;0,8304
346875;John Foster;0;0;0;0;0;NULL
346881;Matt Foster;0;0;0;0;0;NULL
346887;Rube Foster;4,5;2;0;0,5;0;0,5625
346892;Keith Foulke;0;0;0;0;0;NULL
346896;Dave Foutz;30,2;6,8;0,2;3,8;1,2;0,5776
346901;Dexter Fowler;16,9;3,7;0,5;1,6;0,9;0,7135
346909;Andy Fox;0,6;0;0;0;0;0
346912;Chad Fox;0;0;0;0;0;NULL
346914;Eric Fox;1;0;0;0;1;0,5
346922;Nellie Fox;24;9;0;0;4;0,964
346924;Pete Fox;18,3333333333333;6;0;2;0,333333333333333;0,590666666666667
346926;Jimmie Foxx;21,3333333333333;7,33333333333333;1,33333333333333;3,66666666666667;3;1,03333333333333
346927;Joe Foy;15;2;0;1;1;0,388
